f(Hz),real(S11),imag(S11),real(S21),imag(S21),real(S31),imag(S31),real(S41),imag(S41)
174193548387096.75,-0.0078749367302296,-0.010830051990768705,0.0004013686598562964,0.0012356613457397624,-0.5476777752113353,-0.8341953859479776,-0.04895187747106579,-0.042745092720200155
175806451612903.2,-0.012552729965027033,-0.009542219925151224,-0.0005804960987084052,-0.0004770478082871236,0.7930481471793275,-0.6055548503116267,0.03761090204666545,-0.05011905793086592
177419354838709.66,-0.008754896766425305,-0.010639300619389969,0.0004464611267689917,-1.2604160646146815e-05,0.6607051921026889,0.7477880314445086,0.05100687231902267,0.0327814161344421
179032258064516.1,-0.008167981445116152,-0.00870026370204458,-0.0001768409957506703,0.0001803737863647778,-0.6984851505605696,0.7126366692960787,-0.028320616858005493,0.051585507050657085
180645161290322.56,-0.006831374985259109,-0.008079181747167262,-1.9775128541830683e-06,-0.0001877368311959848,-0.7611506483744821,-0.6453670755572964,-0.051819925470265545,-0.024217495239382162
182258064516129.0,-0.006143210145394981,-0.006585290100482999,0.00015644915713734406,7.23149436468951e-05,0.5886903483145091,-0.8058903840962048,0.02043141837436882,-0.05169561323917001
183870967741935.47,-0.00538371880560876,-0.005648511552342292,-0.00011698588384014973,0.00010077164377103958,0.8465911657301166,0.5286918609841886,0.05122674736897276,0.016921851396740475
185483870967741.94,-0.0048673383710615935,-0.004247832190670176,-1.925952761931139e-05,-0.0001663464216883105,-0.4656783157082282,0.8829765085680868,-0.013663447042184682,0.050434566930599
187096774193548.38,-0.004659050497080319,-0.003361173909605833,0.0001949762603616637,6.847033362149345e-05,-0.9147858046395484,-0.39994358561769217,-0.049338972212473395,-0.010635972541507088
188709677419354.84,-0.0040971185016155905,-0.0027482023702038224,-0.00013659098654315247,0.0001688840740417233,0.33181381682689626,-0.9417989907863028,0.00782019457759661,-0.04795988576399759
190322580645161.28,-0.0027953178632595596,-0.0017231123592123883,-9.143947048117487e-05,-0.00016318830479012308,0.9638103547837249,0.2616414074753152,0.04631849090178211,0.005195281733009469
191935483870967.75,-0.0024905755312488167,0.0005576764748625226,0.0001326747120286931,8.967456625916052e-07,-0.1897917412037213,0.980631695237808,-0.00273912690222906,0.04443946854750446
193548387096774.2,-0.003043759946719128,0.0008496763897663667,-6.790218815347548e-05,4.926583611333809e-05,-0.9921060728263283,-0.11663633116754038,-0.04235188268837805,-0.0004308072235035596
195161290322580.62,-0.0006116866437794431,0.0020491167942362463,5.4698744464909794e-05,-8.087874621824747e-05,0.042572948992804734,-0.9981123175563988,-0.0017457361520398613,-0.04008792516847249
196774193548387.1,-0.001547386951685358,0.006417899121463504,2.80533735623751e-05,0.00013626043390206987,0.9985410403642164,-0.03198658788144967,0.03767931710032954,-0.0038007707885692075
198387096774193.53,-0.00398518534595839,0.0055675661850397426,-0.00016625818404277082,-7.344190890577665e-05,0.10663578906439151,0.9933218098252022,0.005740155218437122,0.03515583627659313
200000000000000.0,-0.0010169316959851634,0.0069706830043307156,0.0001758070099430097,-0.00013461901212029613,-0.9824245021031568,0.18094428549034122,-0.03254367614339522,0.007566649998030184
201612903225806.44,-0.004641627330772143,0.011795114662100602,4.7921254248799095e-05,0.00022813099229447266,-0.25447529261912333,-0.9658394094334782,-0.009284248963537883,-0.02986498595573289
203225806451612.88,-0.007605591898077158,0.0078725189750242,-0.000209668185931219,-6.247476445464244e-05,0.9435944198960504,-0.3267899057804197,0.027141637187791553,-0.010901301924165507
204838709677419.38,-0.004061642391290917,0.009572117478175326,0.00014086422714379866,-0.00013487282097877156,0.3974543207460548,0.9157497338911286,0.012429995397111883,0.02440040967061704
206451612903225.8,-0.009126467991628364,0.011377914046968203,3.864896865013101e-05,0.00013744409530251335,-0.882426573676738,0.46602688140813403,-0.021677787010433394,0.013878857566334555
208064516129032.28,-0.007239552619204582,0.006731111479749686,-3.9328595031171776e-05,-3.0293551981709163e-05,-0.532053180351815,-0.8437337884354902,-0.015240024532823592,-0.019013136610758423
209677419354838.72,-0.006090972488841429,0.011048110493820516,7.082887734800408e-06,0.00013405557457363536,0.7998651962649007,-0.5951743785961855,0.016429792069795734,-0.01648563610295146
211290322580645.2,-0.007473880320482657,0.008847804242070061,-0.00032833654760147505,-0.00019249788163759596,0.6548754174403054,0.7510660958859511,0.017586598554428165,0.013905712261444908
212903225806451.62,-0.007228825588433423,0.012490009103855166,0.0006458331565611889,-0.00034347307204597054,-0.6974428870764665,0.7109228138325138,-0.011382304406227336,0.018593527692152154
