f(Hz),real(S11),imag(S11),real(S21),imag(S21)
174193548387096.75,0.0010496162873069963,-0.0020091033786806445,0.8922152186523262,0.41480835574899727
175806451612903.2,-0.0008046847349819085,0.0006057760412834476,-0.37328657115873015,0.9084218618431272
177419354838709.66,0.0003224599261856436,-0.001156565465591493,-0.9233703591382619,-0.3306456777905399
179032258064516.1,0.0015032561437118251,0.0009681233431951737,0.2870986672474396,-0.9365592503404929
180645161290322.56,-0.0008046515504334195,0.002220197382616185,0.9479844413850113,0.2427410965994125
182258064516129.0,-0.001908606203787646,0.00036128074535646737,-0.19764554146672117,0.9574495553279462
183870967741935.47,-0.0012644135182353637,-4.194323557196133e-05,-0.9649928928906164,-0.15180084389204324
185483870967741.94,-0.0017136587371642412,-0.0008115408441039308,0.10537912515316847,-0.9706179827858178
187096774193548.38,-0.00015848269031085757,-0.0017332521550353771,0.9742539937201655,0.05849970142092625
188709677419354.84,0.0007074871857472788,-0.0003779355985580563,-0.011279987653896508,0.9758533041662079
190322580645161.28,0.00022375458991885647,0.0002193906119214751,-0.9753603202907251,0.03616322804662815
191935483870967.75,-0.0003852705213254563,0.0006067686546260605,-0.08372104218057361,-0.9727304424968525
193548387096774.2,-0.0011152658568752887,-0.0005631060378955079,0.9679425566891046,-0.1312962177083931
195161290322580.62,0.0008844040678687755,-0.0010579600915831824,0.17875479684679293,0.9610098228138859
196774193548387.1,0.0008948352876156337,0.0012307632688645502,-0.951892561788225,0.22593578179584314
198387096774193.53,-0.0004203959759034193,0.000853963601249816,-0.2727433058303784,-0.9405532002448209
200000000000000.0,-1.6438973610073365e-06,0.001535758401036249,0.927014798375727,-0.3190472936933555
201612903225806.44,-0.002315069021025413,0.0013731393229224034,0.3646873401050287,0.9112477401791129
203225806451612.88,-0.000919126994564786,-0.000613216365646586,-0.893228324165063,0.40956183470512614
204838709677419.38,-0.001605273309888735,0.0016834162895582626,-0.45356162244008175,-0.8729739964061256
206451612903225.8,-0.0025358872605480867,-0.0022977837773798526,0.8505271789333315,-0.4965777774664621
208064516129032.28,0.0017516206506738951,0.0010365906000950249,0.5384339275407217,0.8259500099545015
209677419354838.72,-0.004626017498058266,-0.00040254901184342873,-0.7992145949385174,0.578951531716018
211290322580645.2,0.004867329622682359,0.00019463979039734117,-0.6179847406689272,-0.7702588380199821
212903225806451.62,-0.015081357301573384,0.0031473398241776587,0.7388796781078647,-0.6556902931207004
