f(Hz),real(S11),imag(S11),real(S21),imag(S21)
174193548387096.75,0.0012360460706851608,0.0004814476089758549,-0.3942873889620498,0.9085636935201638
175806451612903.2,-0.00013077830127902477,0.0007798407608992356,-0.9138601910666172,0.3788708850389831
177419354838709.66,-0.00047654697031430736,-0.0003376984409464197,-0.9193935596518243,-0.3621287110561341
179032258064516.1,0.0004037061780184059,-0.0004911781112456228,-0.40903609218735615,-0.8981186852362417
180645161290322.56,0.0002883533268796503,0.0003620997929118926,0.32933235356654444,-0.9287732467567593
182258064516129.0,-0.0008114830884310386,-2.3720642270547404e-06,0.8806689438146897,-0.43859225075737174
183870967741935.47,-0.0003749994089409383,-0.0016438771231125885,0.936579950565275,0.29564428309337387
185483870967741.94,0.0019289039305196041,-0.001525786103796128,0.4676965851977048,0.861567623625878
187096774193548.38,0.002484150441835862,0.0012006979205973832,-0.26120013023924843,0.9428855169767042
188709677419354.84,-0.0003089588246507477,0.0024137055634725693,-0.840833064952388,0.49619643481617365
190322580645161.28,-0.001982964659187589,-0.00044775955577447033,-0.9475670309553743,-0.22596893453160297
191935483870967.75,0.001193894400653955,-0.0028204048691736084,-0.5241870817584671,-0.8184047369769607
193548387096774.2,0.004964523112394201,0.0003669473057087099,0.18996221387192336,-0.9507834231010104
195161290322580.62,0.002940990395342057,0.005727850035514358,0.7944685939076453,-0.5516005997179941
196774193548387.1,-0.0029291029122496307,0.005927342105517598,0.9524436518795761,0.15333273734566547
198387096774193.53,-0.005054115545999169,0.0011819892911620706,0.5783703548533681,0.7689483297715597
200000000000000.0,-0.0020862109894368435,-0.0014059076883789694,-0.11604578377605156,0.9525867296543733
201612903225806.44,-0.00015953727339944085,0.0005407492336865782,-0.7419637830782202,0.6044863096716289
203225806451612.88,-0.002070979325999154,0.0019413951167451338,-0.951177223096777,-0.0782381047109518
204838709677419.38,-0.003616350187304475,1.9248664053937092e-05,-0.6298755565736683,-0.7134767734298095
206451612903225.8,-0.0022777914489301573,-0.001656090442020651,0.03987293015350089,-0.9482685727271848
208064516129032.28,-0.0012397926519625243,-0.0009487726952632316,0.68368361122816,-0.6545863765847085
209677419354838.72,-0.0022504450227448913,-0.000989513702902227,0.9439158004589644,0.0012633811641699503
211290322580645.2,-0.0017943073217277976,-0.0033679629718433145,0.6782302370347945,0.6525701341134962
212903225806451.62,0.002040357052676275,-0.003749016052450248,0.03786522475179861,0.9377188877479448
