f(Hz),real(S11),imag(S11),real(S21),imag(S21)
174193548387096.75,-0.0020041947668887473,0.02210450717883705,0.6901387393780979,0.7140727157026573
175806451612903.2,-0.005812528642101274,-0.010915858328676952,-0.5336122273319907,0.8364812701093104
177419354838709.66,0.003614211716078374,0.0017149133789643536,-0.9372101646541386,-0.32504221860343496
179032258064516.1,0.0004980764929978151,-0.001658975724846749,0.09861165909505734,-0.9862449448739292
180645161290322.56,0.0019141826501098114,0.003541546901197396,0.981223536976387,-0.13305403563674767
182258064516129.0,-0.00275209478721551,0.00047339309041562845,0.357227886985156,0.9222051702321552
183870967741935.47,0.0006929708098912782,0.00024868903981535475,-0.812551837894652,0.5615095432706075
185483870967741.94,-0.001471742275722988,0.0008482086738487417,-0.7344589837480914,-0.658208487960705
187096774193548.38,0.0008402385580195503,0.00016999169596290458,0.4676796591375631,-0.8664859241176588
188709677419354.84,-0.0018882575887979346,0.003693949591560215,0.9501588972588741,0.25151797734816284
190322580645161.28,-0.005064707618819575,-0.0013697298369401752,-0.021715248321148777,0.9808221032943029
191935483870967.75,-0.00028877964520009113,-0.0038146742977188544,-0.9567293003179359,0.20880658066996513
193548387096774.2,0.0023058558962790084,-0.0013765594640161485,-0.42713584254313874,-0.8791116662741649
195161290322580.62,0.0024753873248576147,0.0027455480273767675,0.7523088334843612,-0.6210304602846816
196774193548387.1,-0.0037200967879747558,0.004095782685550873,0.7795237967585998,0.5834036130898852
198387096774193.53,-0.004080084981733858,-0.0028968808704643136,-0.3818672628391204,0.8936853212065027
200000000000000.0,0.0009231559663739393,-0.000740140886263944,-0.9570150252521851,-0.15911105394333952
201612903225806.44,-0.0033084501235235058,-0.00027483885798425034,-0.07229575191117786,-0.9658524519061129
203225806451612.88,0.000800561028455857,-0.0038823423320772364,0.9196898254944685,-0.29920145242062285
204838709677419.38,0.0006042043668959869,0.0011451851194419318,0.5086567228472519,0.8210262670017312
206451612903225.8,0.00028064071898552777,-0.0029311840873483316,-0.6754441603523917,0.6888085546999109
208064516129032.28,0.0027821188373621884,0.003573690385684865,-0.829251230545938,-0.4913072712041222
209677419354838.72,-0.0027394178112702234,-0.0023483593437205585,0.2789924216554759,-0.9218622335186017
211290322580645.2,0.006450716474416998,0.00892911339888686,0.9612908616361994,0.05073679880473522
212903225806451.62,-0.02229430339300944,-0.006022955412902234,0.1806299823371705,0.9449374330875973
