f(Hz),real(S11),imag(S11),real(S21),imag(S21)
174193548387096.75,0.012284776369057176,-0.0028691070938646076,-0.9665310198730691,-0.22844577603369387
175806451612903.2,-0.003956102289464902,0.004211150271503197,0.27763160531938724,-0.9532314319091546
177419354838709.66,0.0006582230832125826,-0.0003971127926270963,0.9378358109291612,0.32556457979165276
179032258064516.1,-0.0019486797600379501,0.0019673419749473065,-0.3724180686981671,0.9198895999545474
180645161290322.56,-0.0009562139329916194,-0.0011357434299875903,-0.8996034831183389,-0.4179555673684325
182258064516129.0,0.0008880981117507952,0.001509920310805065,0.46209633371436926,-0.8769663596206707
183870967741935.47,-0.0031025763948838254,0.003010606692475967,0.8521517205421159,0.5045860736201695
185483870967741.94,-0.00496638213737155,-0.002580154191470111,-0.5453346408998735,0.8253688594579793
187096774193548.38,0.0017531190051511237,-0.0044516114134693415,-0.796782484810552,-0.5842339896244322
188709677419354.84,0.0029264212183871237,0.00219782252361847,0.6212195667986746,-0.7665887775975917
190322580645161.28,-0.0024401393308691823,0.0025190541340751192,0.734933174293742,0.6562787504787979
191935483870967.75,-0.0024285158012074723,-0.0010303794544131279,-0.6893608150812699,0.701941703604231
193548387096774.2,-0.0001598188037140559,-0.0013325295012619155,-0.6678095184030808,-0.720442039414877
195161290322580.62,0.0006948715537132792,0.0010963261822699185,0.7495766289078838,-0.6326817410497421
196774193548387.1,-0.0033806387443091764,0.0021550124663682613,0.5966681683409957,0.7767578501451009
198387096774193.53,-0.0038449935230550395,-0.003994412707225333,-0.8020161389716073,0.5599379149649003
200000000000000.0,0.003216189558264111,-0.00309226057215494,-0.5225866069311886,-0.8254337652931699
201612903225806.44,0.001001969556004299,0.002685733886716713,0.847059203300404,-0.48469184050074277
203225806451612.88,-0.0018011723499882868,0.0006344134548273482,0.4462999993621965,0.8669558171379821
204838709677419.38,-0.0022087272509653667,0.0002089714223035045,-0.885118713175617,0.40746733728245693
206451612903225.8,-0.0007279970297616158,-0.003419721965708044,-0.36829530691489076,-0.9016229091782543
208064516129032.28,0.002460990118837893,0.0027097552103999886,0.9165149311383327,-0.32877445316462484
209677419354838.72,-0.0057319826646794695,-0.0018795936834899638,0.28899516665144903,0.9298222605049192
211290322580645.2,0.007632283262393493,0.0010543920158420394,-0.9417051698322817,0.2489159537815109
212903225806451.62,-0.017585592481177914,0.0009280780391275888,-0.20825803573863846,-0.9521717155063851
