f(Hz),real(S12),imag(S12),real(S22),imag(S22),real(S32),imag(S32),real(S42),imag(S42)
174193548387096.75,-0.008339757936354216,0.008261524183379491,-0.0001984380964428195,-0.002339709055714661,-0.11443858546230692,-0.048853551589781656,0.8875218768898995,0.4154991625296029
175806451612903.2,-0.009914800669922206,0.006166033795426511,-0.0003097985412548707,0.0006766837722508119,0.040120297518644335,-0.11295400796967675,-0.375241774240663,0.9039960931510503
177419354838709.66,-0.010201281201571408,0.002572470825628013,5.958631772674553e-05,-0.0012644348894629673,0.11108500157069037,0.03173138421582417,-0.9191873156398902,-0.33357907416804305
179032258064516.1,-0.008658286561682296,-6.170845480170742e-05,0.0017909540236377966,0.0010311038922544142,-0.023738352179299944,0.10880064819387979,0.290957667168768,-0.9325873499728407
180645161290322.56,-0.007389026708213606,-0.0013356628267729809,-0.0010518383788060308,0.0023115908091761945,-0.10613863205369456,-0.016132968986754846,0.9441908770754294,0.24736325507046333
182258064516129.0,-0.006052160648444345,-0.0029045890320218313,-0.001781625288266786,0.00017459682360355337,0.008931781682777452,-0.10312098617123677,-0.20294510564549378,0.9538396357937593
183870967741935.47,-0.004001269446556812,-0.0033439701215178634,-0.0012187661181670255,0.00015082063847117575,0.09978313744264104,0.0021322285421975307,-0.9615324819987698,-0.15767299127279458
185483870967741.94,-0.003061631060985515,-0.0031640020663160065,-0.00185027212631955,-0.0008578656946793221,0.004248387509291055,0.09616534369019064,0.11172159132678092,-0.9673029408585211
187096774193548.38,-0.001955982977629076,-0.0035544738149512075,-8.643418651094981e-05,-0.001795129314221807,-0.09229668659360583,0.010199760106445046,0.9710730950019002,0.06522242829381115
188709677419354.84,-0.0006022065386738576,-0.0031250592659194517,0.0007408946397032466,-0.0003060870620164053,-0.015717941615887274,-0.08821066146106497,-0.018294431603882944,0.972805256758427
190322580645161.28,0.00016035160055191368,-0.0025121987052422307,0.00014261170357610976,0.0002628842631849647,0.08393846306868433,-0.020802143355182958,-0.9724436670847951,0.02893302717220766
191935483870967.75,0.0008393815211680736,-0.001587950714416866,-0.0004297296859994354,0.0004998452595208078,0.0254568570022843,0.07951053231820403,-0.07634795121191162,-0.969946603267565
193548387096774.2,0.00044589237797598616,-0.0006808363546943096,-0.0009838559132362074,-0.0005664384386486356,-0.07495690864750042,0.02968942189345024,0.9652928811635929,-0.12384202975180052
195161290322580.62,0.0003664894131031627,-0.0009561750054146324,0.0008167342950540541,-0.0009314690014465061,-0.033506991534758,-0.07030894819035834,0.17128173695275323,0.9584946761313908
196774193548387.1,0.0010270766678155672,-0.00028914921028686333,0.0008196691100701128,0.0011089152446814206,0.06559390433990007,-0.036913670305610935,-0.9495202078468776,0.21849624567607498
198387096774193.53,0.00034032549676790713,0.0004419220962514613,-0.00030571860154113625,0.0008610195505592685,0.03991856120972109,0.06083562229252713,-0.26538190167390235,-0.938325055862362
200000000000000.0,0.0002757040954671405,0.00018678455300652315,-7.167957174302799e-05,0.0015757786287638631,-0.05606211216936614,0.04253023593697857,0.9249388620974649,-0.31180895125264085
201612903225806.44,0.0001112986137267533,0.0010236736483121632,-0.002260698792752205,0.001312195323583986,-0.044753280755441854,-0.05129591311935647,0.3575997726461893,0.9093347721663332
203225806451612.88,-0.0010857439804512193,0.0006240350331445156,-0.0009400026510225294,-0.0005255008185108553,0.04655512958960577,-0.04659857755237263,-0.8914796605538857,0.4026457001149472
204838709677419.38,-0.0007464231118482165,-0.00016708113122374308,-0.0016179488684153278,0.0015932077254222675,0.04808085793256668,0.04185902830648007,-0.4468342589512502,-0.8713851699872357
206451612903225.8,-0.0005240253010438255,-0.00042742428583994176,-0.002509823485759733,-0.0022013487640902057,-0.03722841786473461,0.049219874611357156,0.8490902415129402,-0.49006382610679955
208064516129032.28,0.0007877645624479305,0.00018512281396682468,0.0017207270210823679,0.0008755245628666331,-0.05003277897364211,-0.032690714136792004,0.5321542007602468,0.8246683099954987
209677419354838.72,-0.0018794450507423682,0.0018267912885952954,-0.004476449309074209,-7.260591640634503e-05,0.028269510907882812,-0.050528846461994584,-0.7980895699146423,0.5729271803102541
211290322580645.2,-0.0011721804991633388,-0.003217066922773884,0.004337377663742547,-0.00031899728951095867,0.05070659381930488,0.023979951909660423,-0.6122173322813126,-0.7693218043752361
212903225806451.62,0.002177428477740814,0.0022462294808382544,-0.013707175510636245,0.003777785665335995,-0.01979281485213349,0.05057423366524046,0.7381202690344453,-0.6501312140153042
