f(Hz),real(S12),imag(S12),real(S22),imag(S22),real(S32),imag(S32),real(S42),imag(S42)
174193548387096.75,-0.011603850364203243,0.0017339198576964152,0.0007053155057712059,-0.00187730870154121,-0.01851623311729056,-0.03809281837040841,0.8922630337825539,0.41502134435215865
175806451612903.2,-0.010831748353096513,0.0007151122078902138,-0.0007047547016941451,0.0005375213463770823,0.035248298760810926,-0.019528134614469315,-0.37374812405006297,0.9083844490609029
177419354838709.66,-0.010092996385806723,-0.0029118343282071818,0.0002714908924362548,-0.0011535749590278358,0.020375537039178954,0.03250948043084366,-0.9233358512873959,-0.33124743436739823
179032258064516.1,-0.007051657350477347,-0.004479127655812286,0.0015753095391403923,0.0009733446257624636,-0.029861637972849266,0.021049252834855474,0.28783962007355834,-0.9364847749184491
180645161290322.56,-0.005265584057754984,-0.004765726355840957,-0.0008690199698989084,0.0022686472210333665,-0.021573150190183257,-0.02730573608413817,0.9478916455678118,0.24356472859100237
182258064516129.0,-0.0034251853449033653,-0.005138693752696039,-0.0018951113221015448,0.0003035063063362846,0.02484088251731545,-0.021954951624186165,-0.19855182888215042,0.9573412166907869
183870967741935.47,-0.0017777627894384402,-0.004531186570162012,-0.0012470873474854831,1.1466592933381311e-05,0.022207206319263005,0.022465696538939595,-0.9648622929040112,-0.1527648132959283
185483870967741.94,-0.0010827895718115888,-0.003944114840927738,-0.0017654491309377427,-0.000823296348837971,-0.020182983810695058,0.022335136093718764,0.10638424786250655,-0.9704649542519563
187096774193548.38,-0.00029135879699240645,-0.003733704722055592,-0.00014080143055598507,-0.0017566722173862305,-0.022344207619201764,-0.017992461114186165,0.9740781860017402,0.05952461012362002
188709677419354.84,0.0005347916011779544,-0.0032360678007534215,0.0007039841233485796,-0.0003649235212446211,0.015895976862314223,-0.022242565068786493,-0.012311201696655404,0.9756599689023555
190322580645161.28,0.0013201030465972792,-0.002614125024679549,0.00021440749897822176,0.00020873175535021858,0.02203978166559104,0.013896035263218672,-0.9751511475178556,0.035139197351948835
191935483870967.75,0.00181483523043803,-0.0013512942878636596,-0.0003837526762779376,0.0005983245594932586,-0.011995723746529368,0.02174650530681189,-0.08271295512063233,-0.9725122308850862
193548387096774.2,0.001194557863808276,-0.00043677932955346865,-0.0011065428279432754,-0.0005700630520976462,-0.021373298937270503,-0.010197268840090196,0.9677148131736046,-0.13031010254968087
195161290322580.62,0.001083028067688436,-0.00039247107663492283,0.0008874081383192633,-0.0010476899877814218,0.008502413941586606,-0.020930112534217553,0.17780092071344053,0.96077721885565
196774193548387.1,0.0010167344376036743,0.0005345170091736814,0.0008823879507697597,0.0012208525448551297,0.020424032513621904,0.0069105788097234225,-0.9516587561657404,0.22501538332435875
198387096774193.53,-0.00016339526707771437,0.0006334982705364017,-0.00040127465838913425,0.0008420444335674683,-0.005417610566670107,0.01986236536109836,-0.27186424196478687,-0.9403178287939915
200000000000000.0,-3.2684156493826816e-05,2.0251792179502646e-05,4.874833486316988e-06,0.0015512458328014347,-0.01925298696818359,-0.0040200749198506785,0.9267872307010423,-0.3182127536496293
201612903225806.44,-0.00022744448450706962,0.0006019336352388026,-0.0023160631631217858,0.001372565077373481,0.002714913349715883,-0.01860263659861558,0.36389381328016396,0.9110291376152451
203225806451612.88,-0.000866692053499222,-0.00012791499875204696,-0.000915726500639069,-0.0006002832967880314,0.01791962188107668,0.001500444185360725,-0.8930212490282704,0.408808944430943
204838709677419.38,-0.00023372911790764614,-0.00023541896865798338,-0.0016193862409133114,0.0016843944306117963,-0.0003786928533059443,0.017211939974937814,-0.4528431926797458,-0.8727745369862229
206451612903225.8,-0.0006115938099156847,-0.0006128107666348851,-0.0025363754398089106,-0.002298791412672516,-0.016485135346627204,0.000646750114134279,0.8503312371858938,-0.49590004742365507
208064516129032.28,0.0014220617414945405,-0.00028677136944003413,0.001739605674575787,0.0010289038944625872,-0.0015735390551484775,-0.01573969596369034,0.5377965835041802,0.8257589455767999
209677419354838.72,-0.0014165538637536605,0.002480698898285176,-0.00461533780164522,-0.0004126772693023713,0.014973241122645524,-0.002408241401073914,-0.7990342624162415,0.5783654793645634
211290322580645.2,-0.0015809455585770805,-0.003097249656691383,0.004883230497681359,0.00018310014725488445,0.0031645198366626534,0.01419111409065167,-0.617424975675083,-0.7701035191181783
212903225806451.62,0.0021747159172169866,0.0024956762645156694,-0.015064658007163926,0.003241403576219777,-0.013414959702739643,0.0038517355693499554,0.7387304291292326,-0.65516213063835
