f(Hz),real(S11),imag(S11),real(S21),imag(S21)
174193548387096.75,-0.006093441906996462,-0.006238551073451419,-0.8109315557355157,-0.5529043175981809
175806451612903.2,0.00559266491442433,0.0015852528079849523,0.4341984114615367,-0.881015773805021
177419354838709.66,-0.001819807143925396,0.00019790214034576468,0.9339418170611821,0.3065185185667734
179032258064516.1,0.0030075672200173126,0.0008448196910572719,-0.17242864863041363,0.9684651979669818
180645161290322.56,-0.0017833727872124995,0.003891390360722137,-0.9840325206676493,-0.03457938650712334
182258064516129.0,-0.0037376143746792145,-0.0004103498724980941,-0.10415186670340063,-0.9801206772740843
183870967741935.47,-0.0012103766899215673,-0.003460391918987072,0.956685037901179,-0.24112559733186664
185483870967741.94,0.003837577006779102,-0.0017241389933215366,0.3735828539346455,0.91415067105669
187096774193548.38,0.0018538917332117596,0.004604764511408044,-0.8532652900106354,0.49887750136538794
188709677419354.84,-0.004256594434090496,0.002291184876896234,-0.6144664162555242,-0.775219290366425
190322580645161.28,-0.0021647648677837437,-0.0023849004759765573,0.6815057793146693,-0.7179476701288169
191935483870967.75,0.0008359994563808482,-0.0010485034118232117,0.8071858938377208,0.573949224643874
193548387096774.2,0.0004337045101282088,0.0008900736714269706,-0.4546683602733209,0.8803083822497126
195161290322580.62,-0.0011705101787225739,0.0011384667056517225,-0.9357909483514857,-0.326038683856694
196774193548387.1,-0.0013865583962669027,-0.00038725136011503813,0.19067765538606976,-0.9724302937456094
198387096774193.53,-0.0001508605771283174,1.6157199518612428e-05,0.9893937867222372,0.05131523727202084
200000000000000.0,-0.0008642954759709057,0.0005979463487425573,0.08918096465826113,0.986275005150487
201612903225806.44,-0.0006036165527708207,0.0010419100512621756,-0.9630122357672263,0.22791726910235693
203225806451612.88,-0.0038904155215189226,0.0016976371303356243,-0.3620744342411295,-0.92003217789835
204838709677419.38,-0.003449069894216638,-0.004624671584803102,0.8581765494443976,-0.48882143020180746
206451612903225.8,0.003424450811692964,-0.0012541518728557452,0.605538907875648,0.7786617908834154
208064516129032.28,-0.0024475009467805385,0.0018177017902229623,-0.6831753347074737,0.7096827476108873
209677419354838.72,0.0005521501010494349,-0.00119059267636771,-0.7989908830319492,-0.5735075819397812
211290322580645.2,-0.0069335772803547045,0.0018579828075591784,0.452031538937707,-0.8716128852539382
212903225806451.62,0.0052356166877496,-0.012870742717408576,0.9257940955832221,0.3208767831745718
