f(Hz),real(S11),imag(S11),real(S21),imag(S21),real(S31),imag(S31),real(S41),imag(S41)
174193548387096.75,-0.012908763118869768,-0.006099889175871591,-0.0005361453437142709,0.0016992632537558689,-0.9166460620932743,-0.3780465053029669,-0.10909110214894255,-0.04528382390233061
175806451612903.2,-0.010663613949485085,-0.01445669017272645,-0.00015857518055147592,-0.0009245614885496445,0.3030592958559917,-0.9448107464673897,0.03638754911587789,-0.10908230801323973
177419354838709.66,-0.008568895201275706,-0.009955549977997406,0.00036807968768483074,0.000380849214329002,0.9666035956107561,0.2260032706665593,0.10854239215834655,0.028073392962385334
179032258064516.1,-0.00787439292146354,-0.010901166205816085,-0.0003471025415510582,-4.407956971589848e-05,-0.14699389183826733,0.9822248698693911,-0.020353366084352207,0.10747669819636665
180645161290322.56,-0.005979393297233625,-0.008744999897567053,0.00019845990297780955,-0.00024500032744440985,-0.9913972283473064,-0.06675972162751352,-0.10584022440900352,-0.013222874648164209
182258064516129.0,-0.005472946388343243,-0.007824850856548313,0.0001684400636414778,0.00024977588379431273,-0.014290387243221141,-0.9940071161594292,0.006619977956140614,-0.10364389210011833
183870967741935.47,-0.004319268841263307,-0.006100563063700028,-0.00028464446849406133,5.4489647783105774e-05,0.9899778430646698,-0.09553758153395592,0.1009185423618569,0.0005138742550459362
185483870967741.94,-0.00424964854172594,-0.004626123777669543,9.472262760213357e-05,-0.00029044117940956187,0.17645608786938627,0.9792362856413442,0.005127104839527605,0.09769594520239361
187096774193548.38,-0.004127106154676206,-0.0035417206746529762,0.00022679574856619955,0.0002067601534597632,-0.9617986378788327,0.2564706921997411,-0.09401144706801666,0.010326646149439983
188709677419354.84,-0.0035924747716217457,-0.0031345577913446114,-0.00022032175204191978,9.823879166853099e-05,-0.3350292506331805,-0.9377022246603568,-0.015112821025220173,-0.08989968675336953
190322580645161.28,-0.002273405386954944,-0.0011530078615004712,3.060589048231107e-05,-0.00012660160718060468,0.9070628831762972,-0.41156350374624345,0.08540222944436983,-0.019513477815222446
191935483870967.75,-0.0037383867795686334,0.00036287632309626446,-3.540491734489341e-05,8.394803347921868e-05,0.4855130441275201,0.8700074395820587,0.02355707815384302,0.08056241377217786
193548387096774.2,-0.002269506701568182,-0.0007497704542827026,-3.068123959681388e-05,-0.00019398939776379124,-0.8267389701838211,0.5563447965371277,-0.07543023842487664,0.027270208426892803
195161290322580.62,-0.00024100675549165902,0.0035121512285537972,0.0002718507819027103,0.00010220593788091087,-0.6235103632443936,-0.7774979615473406,-0.03067274961839738,-0.07005570919948217
196774193548387.1,-0.004075220413246765,0.004857344946111091,-0.0002482765401412801,0.00023047265385096007,0.7225666212362248,-0.6864983978178494,0.0644879311552385,-0.033781611434504095
198387096774193.53,-0.0013681620123201055,0.003058085189247176,-9.889783610456713e-05,-0.0003277340719937286,0.7448077674257911,0.6622798993059417,0.036609320008541904,0.0587738042040644
200000000000000.0,-0.0007854658130948325,0.009667042509289974,0.0002864628081024159,4.2935266215495836e-05,-0.5970172806979537,0.7979796220698,-0.05295768658459331,0.03916833234457122
201612903225806.44,-0.006653051109012495,0.008796982472711622,-0.00011047715903366705,0.0001442461991837629,-0.8455546570087278,-0.5272175957794254,-0.041469814826176905,-0.047082752800190524
203225806451612.88,-0.0026368203181072847,0.007848214540231034,-2.837853847665722e-06,-6.277247572676498e-05,0.4533103647016343,-0.8871334799892834,0.04119070839261056,-0.04352919128652252
204838709677419.38,-0.006621527761624514,0.014036124614238699,-5.717597863277129e-05,2.7042679044182194e-05,0.922371596653773,0.37584528593992744,0.045360374098458375,0.03533217241112667
206451612903225.8,-0.009971434969694404,0.008101916518535849,5.70418926880384e-05,-0.00012766602589931787,-0.2953309181487077,0.9508870243592223,-0.029555336357759202,0.046966905945911186
208064516129032.28,-0.005958399532010634,0.011429291430885441,7.553879137111628e-05,9.722151659621949e-05,-0.972485779910622,-0.2123491582036469,-0.04834522693455248,-0.02390807079153495
209677419354838.72,-0.012773538414021953,0.01003579982692663,6.872606125550146e-05,9.261246235963899e-05,0.12751988789334393,-0.9868095164213823,0.01841345102796067,-0.04946856680109095
211290322580645.2,-0.006962840970298903,0.008422008842378552,-0.0005958346099345222,0.00016873075140287996,0.9939072779547221,0.04135799658654439,0.050345369051669586,0.013056193974970277
212903225806451.62,-0.013433015432114717,0.008592578982234264,0.0008202692380750714,-0.0013590328150318636,0.045161323662389646,0.9933089980737739,-0.007829803604897354,0.05101415524193387
