f(Hz),real(S11),imag(S11),real(S21),imag(S21)
174193548387096.75,-0.001295583610257326,-0.0012835120131095394,-0.7072511441470243,0.6638715910131662
175806451612903.2,0.00020966153019570007,-0.0014758181706041582,-0.9559428262206033,0.16968631837964504
177419354838709.66,0.0011219987022742998,-0.0004056473963393816,-0.8942482021334112,-0.3805553600176216
179032258064516.1,0.0006919141210392886,0.0009881827909552804,-0.5415743533077425,-0.8082630328117675
180645161290322.56,-0.000860099205722463,0.0013612713336681086,-0.011775076185627963,-0.9739693615971308
182258064516129.0,-0.002104958139124337,0.00011058557093979711,0.523167395120852,-0.8229291760624767
183870967741935.47,-0.0017253132538344307,-0.0017651634650053389,0.8889840759806754,-0.40344368487257826
185483870967741.94,8.567969631088779e-05,-0.0026093744962902773,0.9659810446473677,0.14852023359495398
187096774193548.38,0.001868908586162695,-0.0017364204659501682,0.7282638368391497,0.653371998662633
188709677419354.84,0.002344919760631456,6.354990236709093e-05,0.25251369263629486,0.9463345521215877
190322580645161.28,0.0014554315133136582,0.0014328127887414974,-0.30669140950081625,0.9312685343054262
191935483870967.75,0.00015062532312860963,0.0016502899191695594,-0.767065926778607,0.6122774486127677
193548387096774.2,-0.0006004226247209219,0.0010310303500417682,-0.9780331344581273,0.09272516411497521
195161290322580.62,-0.0005592819319744325,0.0003903355243398169,-0.8700553850850106,-0.45817217526452686
196774193548387.1,-0.0001751221465019413,0.0002567140402394833,-0.47767185943330426,-0.8604709805171242
198387096774193.53,4.070750923888987e-07,0.0005499020794064399,0.07148816369849875,-0.9823577528014288
200000000000000.0,-0.000203198988361363,0.0008613982526219342,0.5982172996801381,-0.783403929520949
201612903225806.44,-0.0005778561107391808,0.0009143898021570302,0.9302171622461175,-0.3280335468404518
203225806451612.88,-0.0008615647124642703,0.0007361672811616247,0.9585093429755374,0.23526038214778683
204838709677419.38,-0.000966580174691719,0.000497716201133175,0.6733194103174833,0.7223165851712197
206451612903225.8,-0.00095407758644128,0.00032539085042487245,0.1675399227006617,0.9735841317189521
208064516129032.28,-0.0009494297274233857,0.0002445907924918827,-0.3934997696897176,0.9065019349941835
209677419354838.72,-0.0010599574715285409,0.0001088654612852792,-0.8261460816706635,0.5427406874730668
211290322580645.2,-0.0010730022032507593,-0.0003521515027338254,-0.9887006080891876,0.0011761517746671482
212903225806451.62,-0.00038670463766655403,-0.0008605994645192684,-0.8277381764027082,-0.5411697511141395
