174193548387096.75,-0.00397710078400618,0.010708931042635334,0.9265978864762704,-0.3631689332170648
175806451612903.2,0.0007779291387470809,-0.0035562675199163345,0.03844732746537842,0.9948569636159259
177419354838709.66,-0.0020941656497273924,-0.0007531173876838478,-0.9521957999655288,-0.2903777096684679
179032258064516.1,0.003330840812680235,0.0011746112207275449,0.5864031712904646,-0.8042126858031192
180645161290322.56,-0.0037408207063549716,0.0011522881499214216,0.5676439433602098,0.8172431616001755
182258064516129.0,8.5118454217546e-05,-0.0009545639294150458,-0.957655776173289,0.2688727697529564
183870967741935.47,-0.0017918901551068462,-0.0007686124456958253,0.05890556914353881,-0.9924215453773362
185483870967741.94,0.00023322047937599595,-0.0007315971616066136,0.9182546531359113,0.3794190360845041
187096774193548.38,-0.0016843976855722795,-0.0020947511442433783,-0.6575826869529503,0.7438855844582568
188709677419354.84,0.003535722079706396,-0.001919685046527989,-0.4889148480031439,-0.863297114336971
190322580645161.28,0.00026010988248552515,0.0030410675152044795,0.974574384303869,-0.18150924294007112
191935483870967.75,-0.00198797669043004,-0.0006480079677940678,-0.1446443169166163,0.9798816673028294
193548387096774.2,0.00014482755948991193,-0.0015015435683263013,-0.8793158105902539,-0.4541567566836317
195161290322580.62,0.0013354062468184972,5.323690989688024e-05,0.7138086234994125,-0.6843799851343131
196774193548387.1,-0.0012050985061191756,0.0009259686804030965,0.4165633738520094,0.89608179567401
198387096774193.53,-0.00019750558622341524,-0.0020540749304544513,-0.9819721032657139,0.10487347444514458
200000000000000.0,0.0014601787205814646,0.0005225498720808763,0.21728850046225867,-0.9628268867536057
201612903225806.47,-0.0009221928396735416,0.0005578739839832783,0.8411607159894812,0.5156223802989761
203225806451612.94,-0.0005123332516654338,-0.0011542010490093344,-0.7585999436705869,0.63036605140342
204838709677419.38,0.001421308710823273,-0.0004420900698535788,-0.35309596622908707,-0.9208044792141966
206451612903225.8,-0.00039935809482790464,0.000991205848413492,0.9854569946157752,-0.0387663864146108
208064516129032.28,0.0004821254185230822,-0.00031616728545287863,-0.2794904182625291,0.9459481142316739
209677419354838.72,-0.0012521394564399913,0.0006544059615805864,-0.8065986968298372,-0.5681303008157161
211290322580645.2,0.001149980934642407,-0.0002510266127688509,0.7967441070256077,-0.5823958103180886
212903225806451.62,-0.0025063258138867616,-0.0012785731613878728,0.29701572702736095,0.9419169935293972
